"","ID_ORIG","TELEPUL_L","VALKOR","Mindendelagalt","FIDESZdelegalt","Ellenzekidelegalt","NINCSELLENZEK","maz","taz","sorsz","hany"
"317","BUDAPEST 06-020","BUDAPEST 06",20,5,2,3,0,1,6,20,NA
"318","BUDAPEST 06-021","BUDAPEST 06",21,5,2,3,0,1,6,21,NA
"319","BUDAPEST 06-022","BUDAPEST 06",22,4,2,2,0,1,6,22,NA
"320","BUDAPEST 06-023","BUDAPEST 06",23,5,2,3,0,1,6,23,NA
"321","BUDAPEST 06-024","BUDAPEST 06",24,5,2,3,0,1,6,24,NA
"322","BUDAPEST 06-025","BUDAPEST 06",25,5,2,3,0,1,6,25,NA
"323","BUDAPEST 06-026","BUDAPEST 06",26,6,2,4,0,1,6,26,NA
"324","BUDAPEST 06-027","BUDAPEST 06",27,4,2,2,0,1,6,27,NA
"325","BUDAPEST 06-028","BUDAPEST 06",28,5,2,3,0,1,6,28,NA
"326","BUDAPEST 06-029","BUDAPEST 06",29,4,2,2,0,1,6,29,NA
"327","BUDAPEST 06-030","BUDAPEST 06",30,4,2,2,0,1,6,30,NA
"328","BUDAPEST 07-001","BUDAPEST 07",1,4,1,3,0,1,7,1,NA
"329","BUDAPEST 07-002","BUDAPEST 07",2,2,1,1,0,1,7,2,NA
"330","BUDAPEST 07-003","BUDAPEST 07",3,4,1,3,0,1,7,3,NA
"331","BUDAPEST 07-004","BUDAPEST 07",4,4,1,3,0,1,7,4,NA
"332","BUDAPEST 07-005","BUDAPEST 07",5,3,1,2,0,1,7,5,NA
"333","BUDAPEST 07-006","BUDAPEST 07",6,4,1,3,0,1,7,6,NA
"334","BUDAPEST 07-007","BUDAPEST 07",7,3,1,2,0,1,7,7,NA
"335","BUDAPEST 07-008","BUDAPEST 07",8,2,0,2,0,1,7,8,NA
"336","BUDAPEST 07-009","BUDAPEST 07",9,4,2,2,0,1,7,9,NA
"337","BUDAPEST 07-010","BUDAPEST 07",10,5,1,4,0,1,7,10,NA
"338","BUDAPEST 07-011","BUDAPEST 07",11,7,2,5,0,1,7,11,NA
"339","BUDAPEST 07-012","BUDAPEST 07",12,4,2,2,0,1,7,12,NA
"340","BUDAPEST 07-013","BUDAPEST 07",13,4,2,2,0,1,7,13,NA
"341","BUDAPEST 07-014","BUDAPEST 07",14,4,2,2,0,1,7,14,NA
"342","BUDAPEST 07-015","BUDAPEST 07",15,3,1,2,0,1,7,15,NA
"343","BUDAPEST 07-016","BUDAPEST 07",16,3,1,2,0,1,7,16,NA
"344","BUDAPEST 07-017","BUDAPEST 07",17,5,2,3,0,1,7,17,NA
"345","BUDAPEST 07-018","BUDAPEST 07",18,5,2,3,0,1,7,18,NA
"346","BUDAPEST 07-019","BUDAPEST 07",19,6,1,5,0,1,7,19,NA
"347","BUDAPEST 07-020","BUDAPEST 07",20,4,1,3,0,1,7,20,NA
"348","BUDAPEST 07-021","BUDAPEST 07",21,3,1,2,0,1,7,21,NA
"349","BUDAPEST 07-022","BUDAPEST 07",22,4,1,3,0,1,7,22,NA
"350","BUDAPEST 07-023","BUDAPEST 07",23,3,1,2,0,1,7,23,NA
"351","BUDAPEST 07-024","BUDAPEST 07",24,3,1,2,0,1,7,24,NA
"352","BUDAPEST 07-025","BUDAPEST 07",25,3,1,2,0,1,7,25,NA
"353","BUDAPEST 07-026","BUDAPEST 07",26,6,1,5,0,1,7,26,NA
"354","BUDAPEST 07-027","BUDAPEST 07",27,3,1,2,0,1,7,27,NA
"355","BUDAPEST 07-028","BUDAPEST 07",28,3,1,2,0,1,7,28,NA
"356","BUDAPEST 07-029","BUDAPEST 07",29,4,1,3,0,1,7,29,NA
"357","BUDAPEST 07-030","BUDAPEST 07",30,4,1,3,0,1,7,30,NA
"358","BUDAPEST 07-031","BUDAPEST 07",31,3,1,2,0,1,7,31,NA
"359","BUDAPEST 07-032","BUDAPEST 07",32,5,2,3,0,1,7,32,NA
"360","BUDAPEST 07-033","BUDAPEST 07",33,5,2,3,0,1,7,33,NA
"361","BUDAPEST 07-034","BUDAPEST 07",34,3,1,2,0,1,7,34,NA
"362","BUDAPEST 07-035","BUDAPEST 07",35,3,1,2,0,1,7,35,NA
"363","BUDAPEST 07-036","BUDAPEST 07",36,4,1,3,0,1,7,36,NA
"364","BUDAPEST 07-037","BUDAPEST 07",37,3,1,2,0,1,7,37,NA
"365","BUDAPEST 07-038","BUDAPEST 07",38,4,1,3,0,1,7,38,NA
"366","BUDAPEST 08-001","BUDAPEST 08",1,5,2,3,0,1,8,1,NA
"367","BUDAPEST 08-002","BUDAPEST 08",2,3,2,1,0,1,8,2,NA
"368","BUDAPEST 08-003","BUDAPEST 08",3,4,2,2,0,1,8,3,NA
"369","BUDAPEST 08-004","BUDAPEST 08",4,2,1,1,0,1,8,4,NA
"370","BUDAPEST 08-005","BUDAPEST 08",5,4,2,2,0,1,8,5,NA
"371","BUDAPEST 08-006","BUDAPEST 08",6,5,2,3,0,1,8,6,1
"372","BUDAPEST 08-007","BUDAPEST 08",7,3,2,1,0,1,8,7,NA
"373","BUDAPEST 08-008","BUDAPEST 08",8,7,2,5,0,1,8,8,NA
"374","BUDAPEST 08-009","BUDAPEST 08",9,5,2,3,0,1,8,9,NA
"375","BUDAPEST 08-010","BUDAPEST 08",10,2,2,0,1,1,8,10,NA
"376","BUDAPEST 08-011","BUDAPEST 08",11,4,2,2,0,1,8,11,NA
"377","BUDAPEST 08-012","BUDAPEST 08",12,3,2,1,0,1,8,12,NA
"378","BUDAPEST 08-013","BUDAPEST 08",13,4,2,2,0,1,8,13,NA
"379","BUDAPEST 08-014","BUDAPEST 08",14,4,2,2,0,1,8,14,NA
"380","BUDAPEST 08-015","BUDAPEST 08",15,4,2,2,0,1,8,15,NA
"381","BUDAPEST 08-016","BUDAPEST 08",16,4,2,2,0,1,8,16,NA
"382","BUDAPEST 08-017","BUDAPEST 08",17,5,2,3,0,1,8,17,NA
"383","BUDAPEST 08-018","BUDAPEST 08",18,4,2,2,0,1,8,18,NA
"384","BUDAPEST 08-019","BUDAPEST 08",19,3,2,1,0,1,8,19,NA
"385","BUDAPEST 08-020","BUDAPEST 08",20,4,2,2,0,1,8,20,NA
"386","BUDAPEST 08-021","BUDAPEST 08",21,4,2,2,0,1,8,21,NA
"387","BUDAPEST 08-022","BUDAPEST 08",22,4,2,2,0,1,8,22,NA
"388","BUDAPEST 08-023","BUDAPEST 08",23,4,2,2,0,1,8,23,NA
"389","BUDAPEST 08-024","BUDAPEST 08",24,5,2,3,0,1,8,24,NA
"390","BUDAPEST 08-025","BUDAPEST 08",25,3,2,1,0,1,8,25,NA
"391","BUDAPEST 08-026","BUDAPEST 08",26,3,2,1,0,1,8,26,NA
"392","BUDAPEST 08-027","BUDAPEST 08",27,5,2,3,0,1,8,27,NA
"393","BUDAPEST 08-028","BUDAPEST 08",28,3,1,2,0,1,8,28,NA
"394","BUDAPEST 08-029","BUDAPEST 08",29,3,2,1,0,1,8,29,NA
"395","BUDAPEST 08-030","BUDAPEST 08",30,5,2,3,0,1,8,30,NA
"396","BUDAPEST 08-031","BUDAPEST 08",31,3,2,1,0,1,8,31,NA
"397","BUDAPEST 08-032","BUDAPEST 08",32,5,2,3,0,1,8,32,NA
"398","BUDAPEST 09-001","BUDAPEST 09",1,4,2,2,0,1,9,1,NA
"399","BUDAPEST 09-002","BUDAPEST 09",2,5,2,3,0,1,9,2,NA
"400","BUDAPEST 09-003","BUDAPEST 09",3,3,2,1,0,1,9,3,NA
"401","BUDAPEST 09-004","BUDAPEST 09",4,4,2,2,0,1,9,4,NA
"402","BUDAPEST 09-005","BUDAPEST 09",5,4,2,2,0,1,9,5,NA
"403","BUDAPEST 09-006","BUDAPEST 09",6,5,2,3,0,1,9,6,NA
"404","BUDAPEST 09-007","BUDAPEST 09",7,3,2,1,0,1,9,7,NA
"405","BUDAPEST 09-008","BUDAPEST 09",8,4,2,2,0,1,9,8,NA
"406","BUDAPEST 09-009","BUDAPEST 09",9,6,2,4,0,1,9,9,NA
"407","BUDAPEST 09-010","BUDAPEST 09",10,3,2,1,0,1,9,10,NA
"408","BUDAPEST 09-011","BUDAPEST 09",11,4,2,2,0,1,9,11,NA
"409","BUDAPEST 09-012","BUDAPEST 09",12,3,2,1,0,1,9,12,NA
"410","BUDAPEST 09-013","BUDAPEST 09",13,5,2,3,0,1,9,13,NA
"411","BUDAPEST 09-014","BUDAPEST 09",14,3,2,1,0,1,9,14,NA
"412","BUDAPEST 09-015","BUDAPEST 09",15,3,2,1,0,1,9,15,NA
"413","BUDAPEST 09-016","BUDAPEST 09",16,4,2,2,0,1,9,16,NA
"414","BUDAPEST 09-017","BUDAPEST 09",17,4,2,2,0,1,9,17,NA
"415","BUDAPEST 09-018","BUDAPEST 09",18,3,2,1,0,1,9,18,NA
"416","BUDAPEST 09-019","BUDAPEST 09",19,3,2,1,0,1,9,19,NA
"417","BUDAPEST 09-020","BUDAPEST 09",20,4,2,2,0,1,9,20,NA
"418","BUDAPEST 09-021","BUDAPEST 09",21,4,1,3,0,1,9,21,NA
"419","BUDAPEST 09-022","BUDAPEST 09",22,5,2,3,0,1,9,22,NA
"420","BUDAPEST 09-023","BUDAPEST 09",23,4,2,2,0,1,9,23,NA
"421","BUDAPEST 09-024","BUDAPEST 09",24,5,2,3,0,1,9,24,NA
"422","BUDAPEST 09-025","BUDAPEST 09",25,4,2,2,0,1,9,25,NA
"423","BUDAPEST 09-026","BUDAPEST 09",26,4,2,2,0,1,9,26,NA
"424","BUDAPEST 09-027","BUDAPEST 09",27,4,2,2,0,1,9,27,NA
"425","BUDAPEST 09-028","BUDAPEST 09",28,4,2,2,0,1,9,28,NA
"426","BUDAPEST 09-029","BUDAPEST 09",29,3,2,1,0,1,9,29,NA
"427","BUDAPEST 09-030","BUDAPEST 09",30,5,2,3,0,1,9,30,NA
"428","BUDAPEST 09-031","BUDAPEST 09",31,4,2,2,0,1,9,31,NA
"429","BUDAPEST 09-032","BUDAPEST 09",32,5,2,3,0,1,9,32,NA
"430","BUDAPEST 09-033","BUDAPEST 09",33,4,2,2,0,1,9,33,NA
"431","BUDAPEST 09-034","BUDAPEST 09",34,4,2,2,0,1,9,34,NA
"432","BUDAPEST 09-035","BUDAPEST 09",35,3,2,1,0,1,9,35,NA
"433","BUDAPEST 09-036","BUDAPEST 09",36,4,2,2,0,1,9,36,NA
"434","BUDAPEST 09-037","BUDAPEST 09",37,4,2,2,0,1,9,37,NA
"435","BUDAPEST 09-038","BUDAPEST 09",38,4,2,2,0,1,9,38,NA
"436","BUDAPEST 09-039","BUDAPEST 09",39,5,2,3,0,1,9,39,NA
"437","BUDAPEST 09-040","BUDAPEST 09",40,3,2,1,0,1,9,40,NA
"438","BUDAPEST 09-041","BUDAPEST 09",41,5,2,3,0,1,9,41,NA
"439","BUDAPEST 09-042","BUDAPEST 09",42,4,2,2,0,1,9,42,NA
"440","BUDAPEST 09-043","BUDAPEST 09",43,3,2,1,0,1,9,43,NA
"441","BUDAPEST 09-044","BUDAPEST 09",44,5,2,3,0,1,9,44,NA
"442","BUDAPEST 09-045","BUDAPEST 09",45,4,2,2,0,1,9,45,NA
"443","BUDAPEST 09-046","BUDAPEST 09",46,5,2,3,0,1,9,46,NA
"444","BUDAPEST 09-047","BUDAPEST 09",47,4,2,2,0,1,9,47,NA
"445","BUDAPEST 09-048","BUDAPEST 09",48,4,2,2,0,1,9,48,NA
"446","BUDAPEST 09-049","BUDAPEST 09",49,4,2,2,0,1,9,49,NA
"447","BUDAPEST 09-050","BUDAPEST 09",50,5,2,3,0,1,9,50,NA
"448","BUDAPEST 09-051","BUDAPEST 09",51,4,2,2,0,1,9,51,NA
"449","BUDAPEST 09-052","BUDAPEST 09",52,4,2,2,0,1,9,52,NA
"450","BUDAPEST 09-053","BUDAPEST 09",53,5,2,3,0,1,9,53,NA
"451","BUDAPEST 10-09","BUDAPEST 10",9,5,1,3,0,1,10,9,NA
"452","BUDAPEST 11-001","BUDAPEST 11",1,4,2,2,0,1,11,1,NA
"453","BUDAPEST 11-002","BUDAPEST 11",2,2,1,1,0,1,11,2,1
"454","BUDAPEST 11-003","BUDAPEST 11",3,4,2,2,0,1,11,3,NA
"455","BUDAPEST 11-004","BUDAPEST 11",4,1,1,0,1,1,11,4,NA
"456","BUDAPEST 11-005","BUDAPEST 11",5,3,1,2,0,1,11,5,NA
"457","BUDAPEST 11-006","BUDAPEST 11",6,3,2,1,0,1,11,6,NA
"458","BUDAPEST 11-007","BUDAPEST 11",7,3,1,2,0,1,11,7,NA
"459","BUDAPEST 11-008","BUDAPEST 11",8,2,0,2,0,1,11,8,NA
"460","BUDAPEST 11-009","BUDAPEST 11",9,4,1,3,0,1,11,9,NA
"461","BUDAPEST 11-010","BUDAPEST 11",10,3,1,2,0,1,11,10,NA
"462","BUDAPEST 11-011","BUDAPEST 11",11,4,1,3,0,1,11,11,NA
"463","BUDAPEST 11-012","BUDAPEST 11",12,3,2,1,0,1,11,12,NA
"464","BUDAPEST 11-013","BUDAPEST 11",13,4,2,2,0,1,11,13,NA
"465","BUDAPEST 11-014","BUDAPEST 11",14,3,1,2,0,1,11,14,NA
"466","BUDAPEST 11-015","BUDAPEST 11",15,5,2,3,0,1,11,15,NA
"467","BUDAPEST 11-016","BUDAPEST 11",16,2,1,1,0,1,11,16,NA
"468","BUDAPEST 11-017","BUDAPEST 11",17,4,1,3,0,1,11,17,NA
"469","BUDAPEST 11-018","BUDAPEST 11",18,1,0,1,0,1,11,18,NA
"470","BUDAPEST 11-019","BUDAPEST 11",19,3,2,1,0,1,11,19,NA
"471","BUDAPEST 11-020","BUDAPEST 11",20,4,2,2,0,1,11,20,NA
"472","BUDAPEST 11-021","BUDAPEST 11",21,2,1,1,0,1,11,21,NA
"473","BUDAPEST 11-022","BUDAPEST 11",22,5,2,3,0,1,11,22,NA
"474","BUDAPEST 11-023","BUDAPEST 11",23,2,1,1,0,1,11,23,NA
"475","BUDAPEST 11-024","BUDAPEST 11",24,2,0,2,0,1,11,24,NA
"476","BUDAPEST 11-025","BUDAPEST 11",25,2,1,1,0,1,11,25,NA
"477","BUDAPEST 11-026","BUDAPEST 11",26,2,2,0,1,1,11,26,NA
"478","BUDAPEST 11-027","BUDAPEST 11",27,5,2,3,0,1,11,27,NA
"479","BUDAPEST 11-028","BUDAPEST 11",28,2,1,1,0,1,11,28,NA
"480","BUDAPEST 11-029","BUDAPEST 11",29,4,2,2,0,1,11,29,NA
"481","BUDAPEST 11-030","BUDAPEST 11",30,3,1,2,0,1,11,30,NA
"482","BUDAPEST 11-031","BUDAPEST 11",31,2,1,1,0,1,11,31,NA
"483","BUDAPEST 11-032","BUDAPEST 11",32,4,2,2,0,1,11,32,NA
"484","BUDAPEST 11-034","BUDAPEST 11",34,2,0,2,0,1,11,34,NA
"485","BUDAPEST 11-035","BUDAPEST 11",35,3,2,1,0,1,11,35,NA
"486","BUDAPEST 11-036","BUDAPEST 11",36,4,2,2,0,1,11,36,NA
"487","BUDAPEST 11-037","BUDAPEST 11",37,3,2,1,0,1,11,37,NA
"488","BUDAPEST 11-038","BUDAPEST 11",38,1,1,0,1,1,11,38,NA
"489","BUDAPEST 11-039","BUDAPEST 11",39,2,1,1,0,1,11,39,NA
"490","BUDAPEST 11-040","BUDAPEST 11",40,3,1,2,0,1,11,40,NA
"491","BUDAPEST 11-041","BUDAPEST 11",41,2,1,1,0,1,11,41,NA
"492","BUDAPEST 11-042","BUDAPEST 11",42,3,2,1,0,1,11,42,NA
"493","BUDAPEST 11-043","BUDAPEST 11",43,2,2,0,1,1,11,43,NA
"494","BUDAPEST 11-044","BUDAPEST 11",44,2,2,0,1,1,11,44,NA
"495","BUDAPEST 11-045","BUDAPEST 11",45,2,1,1,0,1,11,45,NA
"496","BUDAPEST 11-046","BUDAPEST 11",46,2,1,1,0,1,11,46,NA
"497","BUDAPEST 11-047","BUDAPEST 11",47,1,1,0,1,1,11,47,NA
"498","BUDAPEST 11-048","BUDAPEST 11",48,3,2,1,0,1,11,48,NA
"499","BUDAPEST 11-049","BUDAPEST 11",49,1,1,0,1,1,11,49,NA
"500","BUDAPEST 11-050","BUDAPEST 11",50,2,1,1,0,1,11,50,NA
"501","BUDAPEST 12-001","BUDAPEST 12",1,5,1,4,0,1,12,1,NA
"502","BUDAPEST 12-002","BUDAPEST 12",2,3,1,2,0,1,12,2,NA
"503","BUDAPEST 12-003","BUDAPEST 12",3,2,1,1,0,1,12,3,1
"504","BUDAPEST 12-004","BUDAPEST 12",4,3,1,2,0,1,12,4,NA
"505","BUDAPEST 12-005","BUDAPEST 12",5,2,1,1,0,1,12,5,NA
"506","BUDAPEST 12-006","BUDAPEST 12",6,5,2,3,0,1,12,6,NA
"507","BUDAPEST 12-007","BUDAPEST 12",7,3,1,2,0,1,12,7,NA
"508","BUDAPEST 12-008","BUDAPEST 12",8,4,2,2,0,1,12,8,NA
"509","BUDAPEST 12-009","BUDAPEST 12",9,3,1,2,0,1,12,9,NA
"510","BUDAPEST 12-010","BUDAPEST 12",10,3,1,2,0,1,12,10,NA
"511","BUDAPEST 12-011","BUDAPEST 12",11,4,2,2,0,1,12,11,NA
"512","BUDAPEST 12-012","BUDAPEST 12",12,3,2,1,0,1,12,12,NA
"513","BUDAPEST 12-013","BUDAPEST 12",13,4,2,2,0,1,12,13,NA
"514","BUDAPEST 12-014","BUDAPEST 12",14,5,2,3,0,1,12,14,NA
"515","BUDAPEST 12-015","BUDAPEST 12",15,4,2,2,0,1,12,15,NA
"516","BUDAPEST 12-016","BUDAPEST 12",16,2,1,1,0,1,12,16,NA
"517","BUDAPEST 12-017","BUDAPEST 12",17,4,2,2,0,1,12,17,NA
"518","BUDAPEST 12-018","BUDAPEST 12",18,4,1,3,0,1,12,18,NA
"519","BUDAPEST 12-019","BUDAPEST 12",19,3,1,2,0,1,12,19,NA
"520","BUDAPEST 12-020","BUDAPEST 12",20,2,1,1,0,1,12,20,NA
"521","BUDAPEST 12-021","BUDAPEST 12",21,2,1,1,0,1,12,21,NA
"522","BUDAPEST 12-022","BUDAPEST 12",22,2,1,1,0,1,12,22,NA
"523","BUDAPEST 12-023","BUDAPEST 12",23,5,2,3,0,1,12,23,NA
"524","BUDAPEST 12-024","BUDAPEST 12",24,1,1,0,1,1,12,24,NA
"525","BUDAPEST 12-025","BUDAPEST 12",25,3,1,2,0,1,12,25,NA
"526","BUDAPEST 12-026","BUDAPEST 12",26,4,1,3,0,1,12,26,NA
"527","BUDAPEST 12-027","BUDAPEST 12",27,1,1,0,1,1,12,27,NA
"528","BUDAPEST 12-028","BUDAPEST 12",28,2,1,1,0,1,12,28,NA
"529","BUDAPEST 12-029","BUDAPEST 12",29,2,1,1,0,1,12,29,NA
"530","BUDAPEST 12-030","BUDAPEST 12",30,3,2,1,0,1,12,30,NA
"531","BUDAPEST 12-031","BUDAPEST 12",31,2,1,1,0,1,12,31,NA
"532","BUDAPEST 12-032","BUDAPEST 12",32,3,1,2,0,1,12,32,NA
"533","BUDAPEST 12-033","BUDAPEST 12",33,2,1,1,0,1,12,33,NA
"534","BUDAPEST 12-034","BUDAPEST 12",34,3,2,1,0,1,12,34,NA
"535","BUDAPEST 12-035","BUDAPEST 12",35,2,1,1,0,1,12,35,NA
"536","BUDAPEST 12-036","BUDAPEST 12",36,2,1,1,0,1,12,36,NA
"537","BUDAPEST 12-037","BUDAPEST 12",37,1,1,0,1,1,12,37,NA
"538","BUDAPEST 12-038","BUDAPEST 12",38,4,2,2,0,1,12,38,NA
"539","BUDAPEST 12-039","BUDAPEST 12",39,2,1,1,0,1,12,39,NA
"540","BUDAPEST 12-040","BUDAPEST 12",40,3,1,2,0,1,12,40,NA
"541","BUDAPEST 12-041","BUDAPEST 12",41,3,2,1,0,1,12,41,NA
"542","BUDAPEST 12-042","BUDAPEST 12",42,3,1,2,0,1,12,42,NA
"543","BUDAPEST 12-043","BUDAPEST 12",43,1,1,0,1,1,12,43,NA
"544","BUDAPEST 12-044","BUDAPEST 12",44,2,1,1,0,1,12,44,NA
"545","BUDAPEST 12-045","BUDAPEST 12",45,3,2,1,0,1,12,45,NA
"546","BUDAPEST 12-046","BUDAPEST 12",46,2,1,1,0,1,12,46,NA
"547","BUDAPEST 12-047","BUDAPEST 12",47,2,1,1,0,1,12,47,NA
"548","BUDAPEST 12-048","BUDAPEST 12",48,3,1,2,0,1,12,48,NA
"549","BUDAPEST 12-049","BUDAPEST 12",49,4,2,2,0,1,12,49,NA
"550","BUDAPEST 12-050","BUDAPEST 12",50,2,1,1,0,1,12,50,NA
"551","BUDAPEST 12-051","BUDAPEST 12",51,2,1,1,0,1,12,51,NA
"552","BUDAPEST 12-052","BUDAPEST 12",52,3,1,2,0,1,12,52,NA
"553","BUDAPEST 12-053","BUDAPEST 12",53,2,2,0,1,1,12,53,NA
"554","BUDAPEST 12-054","BUDAPEST 12",54,2,1,1,0,1,12,54,NA
"555","BUDAPEST 12-055","BUDAPEST 12",55,2,1,1,0,1,12,55,NA
"556","BUDAPEST 13-001","BUDAPEST 13",1,5,1,4,0,1,13,1,NA
"557","BUDAPEST 13-002","BUDAPEST 13",2,6,1,5,0,1,13,2,NA
"558","BUDAPEST 13-003","BUDAPEST 13",3,6,2,4,0,1,13,3,NA
"559","BUDAPEST 13-004","BUDAPEST 13",4,6,1,5,0,1,13,4,NA
"560","BUDAPEST 13-005","BUDAPEST 13",5,6,2,4,0,1,13,5,NA
"561","BUDAPEST 13-006","BUDAPEST 13",6,6,2,4,0,1,13,6,NA
"562","BUDAPEST 13-007","BUDAPEST 13",7,5,1,4,0,1,13,7,1
"563","BUDAPEST 13-008","BUDAPEST 13",8,5,1,4,0,1,13,8,NA
"564","BUDAPEST 13-009","BUDAPEST 13",9,6,1,5,0,1,13,9,NA
"565","BUDAPEST 13-010","BUDAPEST 13",10,4,1,3,0,1,13,10,NA
"566","BUDAPEST 13-011","BUDAPEST 13",11,5,1,4,0,1,13,11,NA
"567","BUDAPEST 13-012","BUDAPEST 13",12,4,1,3,0,1,13,12,NA
"568","BUDAPEST 13-013","BUDAPEST 13",13,6,2,4,0,1,13,13,NA
"569","BUDAPEST 13-014","BUDAPEST 13",14,6,2,4,0,1,13,14,NA
"570","BUDAPEST 13-015","BUDAPEST 13",15,6,2,4,0,1,13,15,NA
"571","BUDAPEST 13-016","BUDAPEST 13",16,6,2,4,0,1,13,16,NA
"572","BUDAPEST 13-017","BUDAPEST 13",17,6,2,4,0,1,13,17,NA
"573","BUDAPEST 13-018","BUDAPEST 13",18,6,1,5,0,1,13,18,NA
"574","BUDAPEST 13-019","BUDAPEST 13",19,6,2,4,0,1,13,19,NA
"575","BUDAPEST 13-020","BUDAPEST 13",20,6,2,4,0,1,13,20,NA
"576","BUDAPEST 13-021","BUDAPEST 13",21,6,2,4,0,1,13,21,NA
"577","BUDAPEST 13-022","BUDAPEST 13",22,5,1,4,0,1,13,22,NA
"578","BUDAPEST 13-023","BUDAPEST 13",23,6,2,4,0,1,13,23,NA
"579","BUDAPEST 13-024","BUDAPEST 13",24,6,2,4,0,1,13,24,NA
"580","BUDAPEST 13-025","BUDAPEST 13",25,5,1,4,0,1,13,25,NA
"581","BUDAPEST 13-026","BUDAPEST 13",26,3,1,2,0,1,13,26,NA
"582","BUDAPEST 13-027","BUDAPEST 13",27,5,2,3,0,1,13,27,NA
"583","BUDAPEST 13-028","BUDAPEST 13",28,5,1,4,0,1,13,28,NA
"584","BUDAPEST 13-029","BUDAPEST 13",29,5,2,3,0,1,13,29,NA
"585","BUDAPEST 13-030","BUDAPEST 13",30,5,1,4,0,1,13,30,NA
"586","BUDAPEST 13-031","BUDAPEST 13",31,5,1,4,0,1,13,31,NA
"587","BUDAPEST 13-032","BUDAPEST 13",32,4,1,3,0,1,13,32,NA
"588","BUDAPEST 13-033","BUDAPEST 13",33,5,1,4,0,1,13,33,NA
"589","BUDAPEST 13-034","BUDAPEST 13",34,5,2,3,0,1,13,34,NA
"590","BUDAPEST 13-035","BUDAPEST 13",35,6,2,4,0,1,13,35,NA
"591","BUDAPEST 13-036","BUDAPEST 13",36,6,2,4,0,1,13,36,NA
"592","BUDAPEST 13-037","BUDAPEST 13",37,5,1,4,0,1,13,37,NA
"593","BUDAPEST 13-038","BUDAPEST 13",38,4,1,3,0,1,13,38,NA
"594","BUDAPEST 13-039","BUDAPEST 13",39,5,1,4,0,1,13,39,NA
"595","BUDAPEST 13-040","BUDAPEST 13",40,4,1,3,0,1,13,40,NA
"596","BUDAPEST 13-041","BUDAPEST 13",41,5,2,3,0,1,13,41,NA
"597","BUDAPEST 13-042","BUDAPEST 13",42,5,1,4,0,1,13,42,NA
"598","BUDAPEST 13-043","BUDAPEST 13",43,3,1,2,0,1,13,43,NA
"599","BUDAPEST 13-044","BUDAPEST 13",44,4,1,3,0,1,13,44,NA
"600","BUDAPEST 13-045","BUDAPEST 13",45,5,2,3,0,1,13,45,NA
"601","BUDAPEST 13-046","BUDAPEST 13",46,4,1,3,0,1,13,46,NA
"602","BUDAPEST 13-047","BUDAPEST 13",47,4,1,3,0,1,13,47,NA
"603","BUDAPEST 13-048","BUDAPEST 13",48,4,1,3,0,1,13,48,NA
"604","BUDAPEST 13-049","BUDAPEST 13",49,6,2,4,0,1,13,49,NA
"605","BUDAPEST 13-050","BUDAPEST 13",50,6,2,4,0,1,13,50,NA
"606","BUDAPEST 13-051","BUDAPEST 13",51,4,1,3,0,1,13,51,NA
"607","BUDAPEST 13-052","BUDAPEST 13",52,7,2,5,0,1,13,52,NA
"608","BUDAPEST 13-053","BUDAPEST 13",53,3,1,2,0,1,13,53,NA
"609","BUDAPEST 13-054","BUDAPEST 13",54,6,1,5,0,1,13,54,NA
"610","BUDAPEST 13-055","BUDAPEST 13",55,4,1,3,0,1,13,55,NA
"611","BUDAPEST 13-056","BUDAPEST 13",56,5,1,4,0,1,13,56,NA
"612","BUDAPEST 13-057","BUDAPEST 13",57,3,1,2,0,1,13,57,NA
"613","BUDAPEST 13-058","BUDAPEST 13",58,4,1,3,0,1,13,58,NA
"614","BUDAPEST 13-059","BUDAPEST 13",59,5,1,4,0,1,13,59,NA
"615","BUDAPEST 13-060","BUDAPEST 13",60,3,1,2,0,1,13,60,NA
"616","BUDAPEST 13-061","BUDAPEST 13",61,5,2,3,0,1,13,61,NA
"617","BUDAPEST 13-062","BUDAPEST 13",62,6,2,4,0,1,13,62,NA
"618","BUDAPEST 13-063","BUDAPEST 13",63,5,1,4,0,1,13,63,NA
"619","BUDAPEST 13-064","BUDAPEST 13",64,5,1,4,0,1,13,64,NA
"620","BUDAPEST 13-065","BUDAPEST 13",65,5,1,4,0,1,13,65,NA
"621","BUDAPEST 13-066","BUDAPEST 13",66,4,1,3,0,1,13,66,NA
"622","BUDAPEST 13-067","BUDAPEST 13",67,5,1,4,0,1,13,67,NA
"623","BUDAPEST 13-068","BUDAPEST 13",68,5,1,4,0,1,13,68,NA
"624","BUDAPEST 13-069","BUDAPEST 13",69,4,1,3,0,1,13,69,NA
"625","BUDAPEST 13-070","BUDAPEST 13",70,5,1,4,0,1,13,70,NA
"626","BUDAPEST 13-071","BUDAPEST 13",71,3,1,2,0,1,13,71,NA
"627","BUDAPEST 13-072","BUDAPEST 13",72,4,1,3,0,1,13,72,NA
"628","BUDAPEST 13-073","BUDAPEST 13",73,5,1,4,0,1,13,73,NA
"629","BUDAPEST 13-074","BUDAPEST 13",74,5,1,4,0,1,13,74,NA
"630","BUDAPEST 13-075","BUDAPEST 13",75,5,1,4,0,1,13,75,NA
"631","BUDAPEST 13-076","BUDAPEST 13",76,3,1,2,0,1,13,76,NA
"632","BUDAPEST 13-077","BUDAPEST 13",77,6,2,4,0,1,13,77,NA
